Date,Particular,Thickness,Voucher No.,Quantity,Weight Per Piece,Weight,Rate,Value
2022-12-15,17MM DWR,17.0,AN349,1,38.080000000000005,38.080000000000005,2069.93,2070
2022-12-16,3.30MM DWR,3.3,AN344,10,7.392,73.92,479.0,4790
2022-12-16,11MM DWR,11.0,AN355,10,24.64,246.4,1449.91,14499
2022-12-16,3MM HDHMR,3.0,AN350,15,6.720000000000001,100.80000000000001,543.12,8147
2022-12-16,3MM HDHMR,3.0,AN356,1,6.720000000000001,6.720000000000001,526.77,527
2022-12-17,3.30MM DWR,3.3,AN360,3,7.392,22.176000000000002,479.03,1437
2022-12-17,3.30MM DWR,3.3,AN362,1,7.392,7.392,512.68,513
2022-12-17,5.50MM DWR,5.5,AN362,6,12.32,73.92,801.06,4806
2022-12-17,5.50MM DWR,5.5,AN363,7,12.32,86.24000000000001,772.22,5406
2022-12-17,3.30MM DWR,3.3,AN363,5,7.392,36.96,479.03,2395
2022-12-17,3.30MM DWR,3.3,AN364,10,7.392,73.92,479.03,4790
2022-12-17,5.50MM DWR,5.5,AN365,2,12.32,24.64,832.0,1664
2022-12-18,11MM DWR,11.0,AN367,1,24.64,24.64,1472.0,1472
2022-12-18,3.30MM DWR,3.3,AN367,2,7.392,14.784,512.0,1024
2022-12-18,17MM DWR,17.0,AN367,1,38.080000000000005,38.080000000000005,2176.0,2176
2022-12-19,3.30MM DWR,3.3,AN370,7,7.392,51.744,479.03,3353
2022-12-19,3.30MM DWR,3.3,AN370,8,7.392,59.136,479.03,3832
2022-12-19,3.30MM DWR,3.3,AN375,10,7.392,73.92,479.03,4790
2022-12-19,17MM DWR,17.0,AN377,4,38.080000000000005,152.32000000000002,2091.4,8366
2022-12-19,3.30MM DWR,3.3,AN377,10,7.392,73.92,469.42,4694
2022-12-19,5.50MM DWR,5.5,AN379,8,12.32,98.56,749.15,5993
2022-12-20,3.30MM DWR,3.3,AN383,5,7.392,36.96,479.0,2395
2022-12-20,17MM DWR,17.0,AN384,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-12-20,3.30MM DWR,3.3,AN384,10,7.392,73.92,479.03,4790
2022-12-20,3.30MM DWR,3.3,AN385,10,7.392,73.92,479.03,4790
2022-12-20,17MM DWR,17.0,AN387,1,38.080000000000005,38.080000000000005,2176.0,2176
2022-12-20,3MM HDHMR,3.0,AN383,15,6.720000000000001,100.80000000000001,543.12,8147
2022-12-20,3MM HDHMR,3.0,AN384,8,6.720000000000001,53.760000000000005,543.13,4345
2022-12-21,3.30MM DWR,3.3,AN388,10,7.392,73.92,469.42,4694
2022-12-21,11MM DWR,11.0,AN388,5,24.64,123.2,1421.07,7105
2022-12-21,7.50MM DWR,7.5,AN388,5,16.8,84.0,956.14,4781
2022-12-22,17MM DWR,17.0,AN399,8,38.080000000000005,304.64000000000004,2134.02,17072
2022-12-22,3.30MM DWR,3.3,AN401,5,7.392,36.96,479.03,2395
2022-12-22,7.50MM DIR,7.5,AN403,15,16.8,252.0,769.01,11535
2022-12-22,11MM DIR,11.0,AN403,20,24.64,492.8,1121.48,22430
2022-12-22,5.50MM DIR,5.5,AN403,10,12.32,123.2,608.8,6088
2022-12-23,5.50MM DWR,5.5,AN408,5,12.32,61.6,749.15,3746
2022-12-23,3.30MM DWR,3.3,AN410,10,7.392,73.92,479.03,4790
2022-12-24,3.30MM DWR,3.3,AN413,3,7.392,22.176000000000002,479.03,1437
2022-12-24,3.30MM DWR,3.3,AN414,5,7.392,36.96,479.03,2395
2022-12-24,5.50MM DWR,5.5,AN414,10,12.32,123.2,772.22,7722
2022-12-24,7.50MM DWR,7.5,AN419,1,16.8,16.8,975.69,976
2022-12-24,3.30MM DWR,3.3,AN420,2,7.392,14.784,512.68,1025
2022-12-26,3.30MM DWR,3.3,AN425,10,7.392,73.92,479.03,4790
2022-12-26,17MM DWR,17.0,AN427,3,38.080000000000005,114.24000000000001,2134.02,6402
2022-12-26,7.50MM DWR,7.5,AN427,3,16.8,50.400000000000006,975.69,2927
2022-12-26,3.30MM DWR,3.3,AN427,6,7.392,44.352000000000004,479.03,2874
2022-12-26,11MM DWR,11.0,AN432,1,24.64,24.64,1449.91,1450
2022-12-26,3.30MM DWR,3.3,AN432,5,7.392,36.96,479.03,2395
2022-12-27,17MM DWR,17.0,AN435,1,38.080000000000005,38.080000000000005,2208.0,2208
2022-12-27,7.50MM DWR,7.5,AN436,5,16.8,84.0,975.69,4878
2022-12-27,11MM DWR,11.0,AN436,2,24.64,49.28,1449.91,2900
2022-12-27,3.30MM DWR,3.3,AN437,5,7.392,36.96,464.61,2323
2022-12-27,5.50MM DWR,5.5,AN437,5,12.32,61.6,749.15,3746
2022-12-27,17MM DWR,17.0,AN437,10,38.080000000000005,380.80000000000007,2069.93,20699
2022-12-27,5.50MM DIR,5.5,AN437,10,12.32,123.2,576.44,5764
2022-12-27,3.30MM DIR,3.3,AN437,20,7.392,147.84,357.59,7152
2022-12-27,5.50MM DWR,5.5,AN440,10,12.32,123.2,772.2,7722
2022-12-27,17MM DWR,17.0,AN442,3,38.080000000000005,114.24000000000001,2134.02,6402
2022-12-27,5.50MM DIR,5.5,AN444,10,12.32,123.2,594.38,5944
2022-12-27,17MM DIR,17.0,AN444,3,38.080000000000005,114.24000000000001,1642.17,4927
2022-12-27,17MM DWR,17.0,AN455,10,38.080000000000005,380.80000000000007,2134.02,21340
2022-12-27,3MM HDHMR,3.0,AN441,5,6.720000000000001,33.6,532.2,2661
2022-12-28,5.50MM DWR,5.5,AN447,30,12.32,369.6,772.22,23167
2022-12-28,3.30MM DIR,3.3,AN448,5,7.392,36.96,368.49,1842
2022-12-28,18MM HDHMR,18.0,AN449,1,40.32000000000001,40.32000000000001,2944.69,2945
2022-12-28,12MM HDHMR,12.0,AN449,1,26.880000000000003,26.880000000000003,1977.01,1977
2022-12-29,3.30MM DWR,3.3,AN458,20,7.392,147.84,480.63,9613
2022-12-30,5.50MM DIR,5.5,AN460,2,12.32,24.64,594.38,1189
2022-12-30,17MM DWR,17.0,AN462,5,38.080000000000005,190.40000000000003,2134.02,10670
2022-12-30,3.30MM DWR,3.3,AN462,10,7.392,73.92,479.03,4790
2022-12-30,3.30MM DWR,3.3,AN463,6,7.392,44.352000000000004,479.03,2874
2022-12-30,5.50MM DWR,5.5,AN463,1,12.32,12.32,772.22,772
2022-12-30,11MM DWR,11.0,AN463,1,24.64,24.64,1449.91,1450
2022-12-30,3.30MM DWR,3.3,AN466,1,7.392,7.392,480.63,481
2022-12-30,17MM DWR,17.0,AN467,1,38.080000000000005,38.080000000000005,2069.93,2070
2022-12-30,5.50MM DWR,5.5,AN467,10,12.32,123.2,749.15,7492
2022-12-30,3.30MM DWR,3.3,AN467,29,7.392,214.36800000000002,464.61,13474
2022-12-30,3MM HDHMR,3.0,AN467,5,6.720000000000001,33.6,526.77,2634
2022-12-30,5.50MM HDHMR,5.5,AN467,5,12.32,61.6,935.63,4678
2022-12-31,7.50MM DIR,7.5,AN469,2,16.8,33.6,749.79,1500
2022-12-31,3.30MM DWR,3.3,AN469,4,7.392,29.568,479.03,1916
2022-12-31,3.30MM DWR,3.3,AN474,10,7.392,73.92,479.03,4790
2022-12-31,7.50MM DWR,7.5,AN474,3,16.8,50.400000000000006,975.69,2927
2023-01-02,3.30MM DWR,3.3,AN477,30,7.392,221.76000000000002,469.42,14083
2023-01-02,17MM DWR,17.0,AN480,5,38.080000000000005,190.40000000000003,2114.79,10574
2023-01-02,11MM DWR,11.0,AN480,33,24.64,813.12,1425.88,47054
2023-01-02,3.30MM DWR,3.3,AN486,15,7.392,110.88000000000001,512.68,7690
2023-01-02,3.30MM DIR,3.3,AN489,15,7.392,110.88000000000001,384.53,5768
2023-01-02,5.50MM DWR,5.5,AN489,2,12.32,24.64,785.0,1570
2023-01-02,11MM DWR,11.0,AN489,2,24.64,49.28,1450.0,2900
2023-01-03,17MM DWR,17.0,AN493,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-01-03,7.50MM DWR,7.5,AN493,10,16.8,168.0,975.69,9757
2023-01-03,5.50MM DWR,5.5,AN493,50,12.32,616.0,772.22,38611
2023-01-03,5.50MM DWR,5.5,AN494,10,12.32,123.2,772.22,7722
2023-01-03,3.30MM DWR,3.3,AN494,10,7.392,73.92,479.03,4790
2023-01-03,3.30MM DWR,3.3,AN495,10,7.392,73.92,479.03,4790
2023-01-03,3.30MM DWR,3.3,AN496,20,7.392,147.84,479.03,9581
2023-01-03,5.50MM DWR,5.5,AN496,10,12.32,123.2,772.22,7722
2023-01-03,3MM HDHMR,3.0,AN494,5,6.720000000000001,33.6,543.12,2716
2023-01-04,3.30MM DWR,3.3,AN499,50,7.392,369.6,479.03,23952
2023-01-04,3.30MM DIR,3.3,AN499,20,7.392,147.84,368.49,7370
2023-01-04,3.30MM DIR,3.3,AN500,10,7.392,73.92,368.49,3685
2023-01-04,3.30MM DWR,3.3,AN500,20,7.392,147.84,479.03,9581
2023-01-04,5.50MM DWR,5.5,AN500,20,12.32,246.4,772.22,15444
2023-01-04,11MM DWR,11.0,AO001,5,24.64,123.2,1449.91,7250
2023-01-04,3.30MM DWR,3.3,AO001,10,7.392,73.92,479.03,4790
2023-01-04,5.50MM DWR,5.5,AO001,5,12.32,61.6,772.22,3861
2023-01-04,3.30MM DWR,3.3,AO002,5,7.392,36.96,479.03,2395
2023-01-04,25MM DWR,25.0,AO004,2,56.00000000000001,112.00000000000001,3473.38,6947
2023-01-04,3.30MM DWR,3.3,AO005,1,7.392,7.392,512.68,513
2023-01-04,5.50MM DWR,5.5,AO005,1,12.32,12.32,801.06,801
2023-01-05,17MM DWR,17.0,AO007,1,38.080000000000005,38.080000000000005,2176.0,2176
2023-01-05,3.30MM DWR,3.3,AO009,2,7.392,14.784,479.03,958
2023-01-05,3.30MM DWR,3.3,AO009,3,7.392,22.176000000000002,479.0,1437
2023-01-05,17MM DWR,17.0,AO009,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-01-06,3.30MM DIR,3.3,AO013,3,7.392,22.176000000000002,357.59,1073
2023-01-06,3.30MM DWR,3.3,AO014,2,7.392,14.784,479.03,958
2023-01-06,3.30MM DWR,3.3,AO015,5,7.392,36.96,479.03,2395
2023-01-06,3.30MM DWR,3.3,AO015,2,7.392,14.784,1450.0,2900
2023-01-06,3.30MM DIR,3.3,AO015,10,7.392,73.92,368.49,3685
2023-01-06,3.30MM DWR,3.3,AO020,1,7.392,7.392,513.0,513
2023-01-06,3.30MM DWR,3.3,AO023,2,7.392,14.784,479.03,958
2023-01-06,5.50MM DWR,5.5,AO023,4,12.32,49.28,772.22,3089
2023-01-06,3.30MM DWR,3.3,AO024,20,7.392,147.84,479.03,9581
2023-01-07,5.50MM DWR,5.5,AO026,20,12.32,246.4,772.22,15444
2023-01-07,3.30MM DWR,3.3,AO026,3,7.392,22.176000000000002,479.03,1437
2023-01-07,5.50MM DWR,5.5,AO027,7,12.32,86.24000000000001,772.22,5406
2023-01-07,3.30MM DWR,3.3,AO031,1,7.392,7.392,32.04,32
2023-01-07,5.50MM DWR,5.5,AO036,5,12.32,61.6,772.2,3861
2023-01-07,3.30MM DWR,3.3,AO036,10,7.392,73.92,479.0,4790
2023-01-07,11MM DWR,11.0,AO036,2,24.64,49.28,1450.0,2900
2023-01-07,17MM DWR,17.0,AO036,2,38.080000000000005,76.16000000000001,2134.0,4268
2023-01-07,12MM HDHMR,12.0,AO030,1,26.880000000000003,26.880000000000003,1917.73,1918
2023-01-09,11MM DWR,11.0,AO038,5,24.64,123.2,1406.34,7032
2023-01-09,3.30MM DWR,3.3,AO038,10,7.392,73.92,464.61,4646
2023-01-09,3.30MM DIR,3.3,AO038,10,7.392,73.92,357.59,3576
2023-01-09,5.50MM DWR,5.5,AO038,10,12.32,123.2,749.15,7492
2023-01-09,3.30MM DWR,3.3,AO038,15,7.392,110.88000000000001,464.61,6969
2023-01-09,3MM HDHMR,3.0,AO041,5,6.720000000000001,33.6,543.12,2716
2023-01-10,7.50MM DWR,7.5,AO044,2,16.8,33.6,1024.0,2048
2023-01-10,5.50MM DWR,5.5,AO045,5,12.32,61.6,772.22,3861
2023-01-10,5.50MM DWR,5.5,AO049,24,12.32,295.68,772.22,18533
2023-01-10,3.30MM DIR,3.3,AO049,6,7.392,44.352000000000004,368.49,2211
2023-01-10,3MM HDHMR,3.0,AO050,13,6.720000000000001,87.36000000000001,543.12,7061
2023-01-11,17MM DWR,17.0,AO053,3,38.080000000000005,114.24000000000001,2134.0,6402
2023-01-11,3.30MM DWR,3.3,AO056,4,7.392,29.568,479.03,1916
2023-01-11,18MM HDHMR,18.0,AO056,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-01-12,11MM DIR,11.0,AO062,1,24.64,24.64,1115.07,1115
2023-01-12,3.30MM DWR,3.3,AO063,2,7.392,14.784,479.03,958
2023-01-12,7.50MM DIR,7.5,AO066,13,16.8,218.4,749.79,9747
2023-01-13,3.30MM DWR,3.3,AO069,20,7.392,147.84,479.03,9581
2023-01-13,7.50MM DWR,7.5,AO069,3,16.8,50.400000000000006,975.69,2927
2023-01-13,5.50MM DWR,5.5,AO069,4,12.32,49.28,772.22,3089
2023-01-13,17MM DIR,17.0,AO071,1,38.080000000000005,38.080000000000005,1642.17,1642
2023-01-13,11MM DWR,11.0,AO071,1,24.64,24.64,1449.91,1450
2023-01-13,3.30MM DWR,3.3,AO071,2,7.392,14.784,479.03,958
2023-01-13,11MM DWR,11.0,AO071,1,24.64,24.64,1449.91,1450
2023-01-13,11MM DIR,11.0,AO071,19,24.64,468.16,1115.07,21186
2023-01-13,17MM DWR,17.0,AO071,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-01-13,17MM DWR,17.0,AO073,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-01-13,3.30MM DWR,3.3,AO073,5,7.392,36.96,479.03,2395
2023-01-13,11MM DWR,11.0,AO073,10,24.64,246.4,1449.91,14499
2023-01-16,3.30MM DWR,3.3,AO080,2,7.392,14.784,479.03,958
2023-01-16,3.30MM DWR,3.3,AO084,10,7.392,73.92,479.03,4790
2023-01-16,5.50MM DWR,5.5,AO084,4,12.32,49.28,772.22,3089
2023-01-16,18MM HDHMR,18.0,AO080,1,40.32000000000001,40.32000000000001,2944.69,2945
2023-01-17,3.30MM DWR,3.3,AO090,15,7.392,110.88000000000001,512.0,7680
2023-01-17,17MM DWR,17.0,AO090,4,38.080000000000005,152.32000000000002,2240.0,8960
2023-01-17,3.30MM DIR,3.3,AO091,10,7.392,73.92,368.49,3685
2023-01-17,7.50MM DIR,7.5,AO091,10,16.8,168.0,749.79,7498
2023-01-18,5.50MM DWR,5.5,AO097,10,12.32,123.2,772.22,7722
2023-01-18,17MM DWR,17.0,AO097,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-01-18,5.50MM DWR,5.5,AO099,10,12.32,123.2,749.15,7492
2023-01-18,3.30MM DWR,3.3,AO100,60,7.392,443.52000000000004,479.03,28742
2023-01-18,3.30MM DWR,3.3,AO101,50,7.392,369.6,479.03,23952
2023-01-18,11MM DWR,11.0,AO101,10,24.64,246.4,1449.91,14499
2023-01-18,5.50MM DIR,5.5,AO101,10,12.32,123.2,594.38,5944
2023-01-18,5.50MM DWR,5.5,AO101,10,12.32,123.2,772.22,7722
2023-01-19,25MM DWR,25.0,AO103,1,56.00000000000001,56.00000000000001,3473.38,3473
2023-01-19,11MM DWR,11.0,AO103,10,24.64,246.4,1449.91,14499
2023-01-19,17MM DWR,17.0,AO103,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-01-19,5.50MM DWR,5.5,AO103,30,12.32,369.6,772.22,23167
2023-01-19,3.30MM DWR,3.3,AO103,50,7.392,369.6,479.03,23952
2023-01-19,7.50MM DWR,7.5,AO103,10,16.8,168.0,975.69,9757
2023-01-19,3.30MM DWR,3.3,AO106,2,7.392,14.784,479.03,958
2023-01-19,7.50MM DWR,7.5,AO107,5,16.8,84.0,975.69,4878
2023-01-19,3.30MM DWR,3.3,AO107,5,7.392,36.96,479.03,2395
2023-01-19,5.50MM DIR,5.5,AO109,20,12.32,246.4,592.0,11840
2023-01-20,3.30MM DWR,3.3,AO118,5,7.392,36.96,479.03,2395
2023-01-20,5.50MM DIR,5.5,AO119,10,12.32,123.2,592.78,5928
2023-01-20,17MM DWR,17.0,AO120,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-01-20,3.30MM DWR,3.3,AO120,3,7.392,22.176000000000002,479.03,1437
2023-01-20,11MM DWR,11.0,AO122,2,24.64,49.28,1449.91,2900
2023-01-20,5.50MM DWR,5.5,AO122,10,12.32,123.2,772.22,7722
2023-01-21,5.50MM DIR,5.5,AO125,6,12.32,73.92,592.83,3557
2023-01-21,3.30MM DWR,3.3,AO128,5,7.392,36.96,479.03,2395
2023-01-21,11MM DWR,11.0,AO128,3,24.64,73.92,1449.91,4350
2023-01-21,3.30MM DWR,3.3,AO134,3,7.392,22.176000000000002,512.68,1538
2023-01-21,3MM HDHMR,3.0,AO130,30,6.720000000000001,201.60000000000002,543.12,16294
2023-01-21,18MM HDHMR,18.0,AO130,8,40.32000000000001,322.56000000000006,2944.69,23558
2023-01-21,12MM HDHMR,12.0,AO130,22,26.880000000000003,591.36,1977.01,43494
2023-01-21,5.50MM HDHMR,5.5,AO130,10,12.32,123.2,964.47,9645
2023-01-23,3.30MM DWR,3.3,AO141,2,7.392,14.784,480.63,961
2023-01-23,5.50MM DIR,5.5,AO142,50,12.32,616.0,592.78,29639
2023-01-23,7.50MM DWR,7.5,AO142,10,16.8,168.0,977.3,9773
2023-01-23,7.50MM DWR,7.5,AO142,40,16.8,672.0,977.29,39092
2023-01-23,18MM HDHMR,18.0,AO136,2,40.32000000000001,80.64000000000001,2944.69,5889
2023-01-24,7.50MM DWR,7.5,AO116,5,16.8,84.0,975.69,4878
2023-01-24,5.50MM DWR,5.5,AO116,5,12.32,61.6,772.22,3861
2023-01-24,5.50MM DWR,5.5,AO144,2,12.32,24.64,772.22,1544
2023-01-24,3.30MM DWR,3.3,AO144,1,7.392,7.392,479.03,479
2023-01-24,3.30MM DIR,3.3,AO146,20,7.392,147.84,384.51,7690
2023-01-24,17MM DWR,17.0,AO149,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-01-24,18MM HDHMR,18.0,AO148,1,40.32000000000001,40.32000000000001,2976.0,2976
2023-01-25,3.30MM DWR,3.3,AO156,10,7.392,73.92,479.03,4790
2023-01-25,17MM DWR,17.0,AO156,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-01-25,3.30MM DWR,3.3,AO157,6,7.392,44.352000000000004,512.0,3072
2023-01-25,7.50MM DWR,7.5,AO161,120,16.8,2016.0,977.29,117275
2023-01-26,3.30MM DWR,3.3,AO165,15,7.392,110.88000000000001,479.03,7185
2023-01-26,5.50MM DWR,5.5,AO173,10,12.32,123.2,772.22,7722
2023-01-26,3.30MM DWR,3.3,AO176,7,7.392,51.744,479.03,3353
2023-01-26,11MM DWR,11.0,AO176,5,24.64,123.2,1449.91,7250
2023-01-26,18MM HDHMR,18.0,AO174,7,40.32000000000001,282.24000000000007,2944.69,20613
2023-01-27,5.50MM DWR,5.5,AO182,10,12.32,123.2,772.2,7722
2023-01-27,5.50MM DWR,5.5,AO183,2,12.32,24.64,772.22,1544
2023-01-27,7.50MM DWR,7.5,AO184,80,16.8,1344.0,977.29,78183
2023-01-28,5.50MM DWR,5.5,AO195,10,12.32,123.2,772.22,7722
2023-01-28,17MM DWR,17.0,AO195,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-01-29,7.50MM DWR,7.5,AO198,25,16.8,420.0,977.29,24432
2023-01-30,5.50MM DIR,5.5,AO199,30,12.32,369.6,592.78,17783
2023-01-30,17MM DWR,17.0,AO200,8,38.080000000000005,304.64000000000004,2134.02,17072
2023-01-30,11MM DWR,11.0,AO201,3,24.64,73.92,1449.91,4350
2023-01-30,3.30MM DWR,3.3,AO201,2,7.392,14.784,479.03,958
2023-01-30,3.30MM DWR,3.3,AO201,1,7.392,7.392,479.0,479
2023-01-30,17MM DWR,17.0,AO204,3,38.080000000000005,114.24000000000001,2114.79,6344
2023-01-30,11MM DWR,11.0,AO204,20,24.64,492.8,1425.88,28518
2023-01-30,17MM DWR,17.0,AO206,5,38.080000000000005,190.40000000000003,2069.93,10350
2023-01-30,3.30MM DIR,3.3,AO207,7,7.392,51.744,368.49,2579
2023-01-30,5.50MM DWR,5.5,AO208,10,12.32,123.2,772.22,7722
2023-01-31,2.10MM DIR,2.1,1910,10,4.704000000000001,47.040000000000006,270.0,2700
2023-01-31,3.30MM DWR,3.3,AO216,10,7.392,73.92,479.03,4790
2023-02-01,3.30MM DIR,3.3,AO222,1,7.392,7.392,368.49,368
2023-02-01,11MM DWR,11.0,AO222,1,24.64,24.64,1449.91,1450
2023-02-01,5.50MM DWR,5.5,AO222,7,12.32,86.24000000000001,772.22,5406
2023-02-01,17MM DWR,17.0,AO223,1,38.080000000000005,38.080000000000005,2134.02,2134
2023-02-01,3.30MM DWR,3.3,AO223,6,7.392,44.352000000000004,479.03,2874
2023-02-02,3.30MM DWR,3.3,AO226,10,7.392,73.92,479.03,4790
2023-02-02,3.30MM DWR,3.3,AO229,6,7.392,44.352000000000004,479.0,2874
2023-02-02,5.50MM DWR,5.5,AO229,6,12.32,73.92,772.17,4633
2023-02-02,3.30MM DWR,3.3,AO229,7,7.392,51.744,479.03,3353
2023-02-02,17MM DWR,17.0,AO229,2,38.080000000000005,76.16000000000001,2134.0,4268
2023-02-02,3.30MM DWR,3.3,AO231,8,7.392,59.136,479.03,3832
2023-02-02,7.50MM DWR,7.5,AO231,2,16.8,33.6,975.69,1951
2023-02-02,11MM DWR,11.0,AO231,1,24.64,24.64,1450.0,1450
2023-02-02,2.10MM DIR,2.1,AO234,30,4.704000000000001,141.12,261.14,7834
2023-02-02,5.50MM DIR,5.5,AO234,30,12.32,369.6,594.38,17831
2023-02-02,17MM DIR,17.0,AO234,10,38.080000000000005,380.80000000000007,1642.17,16422
2023-02-02,5.50MM DWR,5.5,AO234,15,12.32,184.8,772.22,11583
2023-02-02,17MM DWR,17.0,AO234,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-02-02,7.50MM DWR,7.5,AO236,10,16.8,168.0,956.14,9561
2023-02-02,8MM HDHMR,8.0,AO233,1,17.92,17.92,1299.31,1299
2023-02-02,3MM HDHMR,3.0,AO233,8,6.720000000000001,53.760000000000005,543.12,4345
2023-02-02,12MM HDHMR,12.0,AO236,5,26.880000000000003,134.4,1937.6,9688
2023-02-02,8MM HDHMR,8.0,AO236,5,17.92,89.60000000000001,1273.36,6367
2023-02-02,5.50MM HDHMR,5.5,AO236,5,12.32,61.6,945.25,4726
2023-02-02,3MM HDHMR,3.0,AO236,5,6.720000000000001,33.6,532.22,2661
2023-02-03,7.50MM DIR,7.5,AO240,12,16.8,201.60000000000002,768.0,9216
2023-02-03,5.50MM DWR,5.5,AO241,20,12.32,246.4,772.2,15444
2023-02-04,17MM DWR,17.0,AO245,4,38.080000000000005,152.32000000000002,2134.0,8536
2023-02-04,3.30MM DWR,3.3,AO246,14,7.392,103.488,479.0,6706
2023-02-04,17MM DWR,17.0,AO246,1,38.080000000000005,38.080000000000005,2134.0,2134
2023-02-04,5.50MM DWR,5.5,AO251,5,12.32,61.6,801.0,4005
2023-02-04,17MM DWR,17.0,AO251,5,38.080000000000005,190.40000000000003,2146.8,10734
2023-02-06,3.30MM DWR,3.3,AO254,2,7.392,14.784,479.03,958
2023-02-06,3.30MM DWR,3.3,AO255,30,7.392,221.76000000000002,479.03,14371
2023-02-06,3.30MM DWR,3.3,AO255,2,7.392,14.784,479.03,958
2023-02-06,5.50MM DWR,5.5,AO258,20,12.32,246.4,756.84,15137
2023-02-07,11MM DWR,11.0,AO267,16,24.64,394.24,1425.88,22814
2023-02-07,11MM DWR,11.0,AO268,100,24.64,2464.0,1182.36,118236
2023-02-07,3.30MM DWR,3.3,AO270,20,7.392,147.84,479.03,9581
2023-02-07,3.30MM DWR,3.3,AO271,6,7.392,44.352000000000004,479.03,2874
2023-02-07,11MM DWR,11.0,AO271,10,24.64,246.4,1449.91,14499
2023-02-08,5.50MM DWR,5.5,AO274,15,12.32,184.8,772.22,11583
2023-02-08,11MM DWR,11.0,AO275,15,24.64,369.6,1449.91,21749
2023-02-08,3.30MM DWR,3.3,AO277,10,7.392,73.92,512.68,5127
2023-02-08,5.50MM DWR,5.5,AO277,2,12.32,24.64,833.1,1666
2023-02-08,17MM DWR,17.0,AO277,2,38.080000000000005,76.16000000000001,2242.96,4486
2023-02-08,7.50MM DIR,7.5,AO278,20,16.8,336.0,768.0,15360
2023-02-08,3.30MM DWR,3.3,AO281,2,7.392,14.784,479.03,958
2023-02-08,3.30MM DWR,3.3,AO283,10,7.392,73.92,434.49,4345
2023-02-09,3.30MM DWR,3.3,AO287,1,7.392,7.392,479.03,479
2023-02-09,5.50MM DIR,5.5,AO288,2,12.32,24.64,594.38,1189
2023-02-09,25MM DWR,25.0,AO290,5,56.00000000000001,280.00000000000006,3314.45,16572
2023-02-09,2.10MM DIR,2.1,AO292,4,4.704000000000001,18.816000000000003,288.0,1152
2023-02-10,3.30MM DWR,3.3,AO295,4,7.392,29.568,479.03,1916
2023-02-10,5.50MM DWR,5.5,AO295,6,12.32,73.92,772.22,4633
2023-02-10,5.50MM DWR,5.5,AO296,5,12.32,61.6,772.22,3861
2023-02-10,3.30MM DWR,3.3,AO296,5,7.392,36.96,479.03,2395
2023-02-10,3.30MM DWR,3.3,AO297,10,7.392,73.92,479.03,4790
2023-02-10,18MM HDHMR,18.0,AO295,3,40.32000000000001,120.96000000000002,2944.69,8834
2023-02-11,3.30MM DIR,3.3,AO299,1,7.392,7.392,368.49,368
2023-02-11,3.30MM DWR,3.3,AO300,2,7.392,14.784,479.03,958
2023-02-11,3.30MM DWR,3.3,AO302,3,7.392,22.176000000000002,479.03,1437
2023-02-11,3.30MM DWR,3.3,AO302,6,7.392,44.352000000000004,479.03,2874
2023-02-11,17MM DWR,17.0,AO303,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-02-11,3.30MM DWR,3.3,AO305,1,7.392,7.392,512.68,513
2023-02-13,3.30MM DWR,3.3,AO310,10,7.392,73.92,479.0,4790
2023-02-13,17MM DWR,17.0,AO310,2,38.080000000000005,76.16000000000001,2134.0,4268
2023-02-13,3.30MM DWR,3.3,AO310,1,7.392,7.392,479.0,479
2023-02-13,5.50MM DWR,5.5,AO310,1,12.32,12.32,772.0,772
2023-02-13,3.30MM DWR,3.3,AO310,5,7.392,36.96,479.03,2395
2023-02-13,17MM DWR,17.0,AO312,5,38.080000000000005,190.40000000000003,2134.02,10670
2023-02-13,3.30MM DWR,3.3,AO312,10,7.392,73.92,479.0,4790
2023-02-13,17MM DWR,17.0,AO313,4,38.080000000000005,152.32000000000002,2134.02,8536
2023-02-13,5.50MM DWR,5.5,AO313,2,12.32,24.64,772.22,1544
2023-02-13,3.30MM DWR,3.3,AO313,1,7.392,7.392,479.03,479
2023-02-13,17MM DWR,17.0,AO315,2,38.080000000000005,76.16000000000001,2134.02,4268
2023-02-14,3.30MM DWR,3.3,AO321,4,7.392,29.568,479.03,1916
2023-02-14,7.50MM DWR,7.5,AO322,1,16.8,16.8,975.69,976
2023-02-14,3.30MM DWR,3.3,AO322,10,7.392,73.92,479.03,4790
2023-02-15,5.50MM DWR,5.5,AO327,2,12.32,24.64,772.22,1544
2023-02-15,17MM DWR,17.0,AO330,3,38.080000000000005,114.24000000000001,2134.02,6402
2023-02-15,7.50MM DWR,7.5,AO330,1,16.8,16.8,975.69,976
2023-02-15,3.30MM DWR,3.3,AO331,10,7.392,73.92,434.49,4345
